,GameDuration,Winner,firstTower,firstInhibitor,firstDragon,firstRiftHerald,bluebaronKills,redbaronKills,blueriftHeraldKills,redriftHeraldKills,bluedragonKills,reddragonKills,blueElemDragNum,blueFIRE_DRAGON,blueEARTH_DRAGON,redElemDragNum,redFIRE_DRAGON,redEARTH_DRAGON,1FIRE_DRAGONteam,1FIRE_DRAGONtime,2EARTH_DRAGONteam,2EARTH_DRAGONtime,RIFTHERALD1team,RIFTHERALD1time,firstBaron,1ELDER_DRAGONteam,1ELDER_DRAGONtime,blueAIR_DRAGON,FIRE_DRAGONSoulteam,FIRE_DRAGONSoultime,redAIR_DRAGON,1AIR_DRAGONteam,1AIR_DRAGONtime,3FIRE_DRAGONteam,3FIRE_DRAGONtime,4FIRE_DRAGONteam,4FIRE_DRAGONtime,BARON_NASHOR1team,BARON_NASHOR1time,blueWATER_DRAGON,redWATER_DRAGON,1WATER_DRAGONteam,1WATER_DRAGONtime,2WATER_DRAGONteam,2WATER_DRAGONtime,RIFTHERALD2team,RIFTHERALD2time,3AIR_DRAGONteam,3AIR_DRAGONtime,4AIR_DRAGONteam,4AIR_DRAGONtime,EARTH_DRAGONSoulteam,EARTH_DRAGONSoultime,2AIR_DRAGONteam,2AIR_DRAGONtime,3EARTH_DRAGONteam,3EARTH_DRAGONtime,4EARTH_DRAGONteam,4EARTH_DRAGONtime,WATER_DRAGONSoulteam,WATER_DRAGONSoultime,3WATER_DRAGONteam,3WATER_DRAGONtime,4WATER_DRAGONteam,4WATER_DRAGONtime,AIR_DRAGONSoulteam,AIR_DRAGONSoultime,5AIR_DRAGONteam,5AIR_DRAGONtime,2FIRE_DRAGONteam,2FIRE_DRAGONtime,1EARTH_DRAGONteam,1EARTH_DRAGONtime,5EARTH_DRAGONteam,5EARTH_DRAGONtime,BARON_NASHOR2team,BARON_NASHOR2time,5WATER_DRAGONteam,5WATER_DRAGONtime,6WATER_DRAGONteam,6WATER_DRAGONtime,5FIRE_DRAGONteam,5FIRE_DRAGONtime,6FIRE_DRAGONteam,6FIRE_DRAGONtime,BARON_NASHOR3team,BARON_NASHOR3time,6EARTH_DRAGONteam,6EARTH_DRAGONtime,6AIR_DRAGONteam,6AIR_DRAGONtime,7FIRE_DRAGONteam,7FIRE_DRAGONtime,7EARTH_DRAGONteam,7EARTH_DRAGONtime,BARON_NASHOR4team,BARON_NASHOR4time,2ELDER_DRAGONteam,2ELDER_DRAGONtime,7AIR_DRAGONteam,7AIR_DRAGONtime,7WATER_DRAGONteam,7WATER_DRAGONtime,3ELDER_DRAGONteam,3ELDER_DRAGONtime,BARON_NASHOR5team,BARON_NASHOR5time,soul_team
3437892786,1840,red,red,red,blue,red,1,0,0,2,2,2,2,1,,2,0,,blue,655662,,,red,651797,blue,,,0,,,1,,,,,,,blue,1531309,1,1,,,,,red,1114939,,,,,,,red,1034432,,,,,,,blue,1379529,red,1737177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436844211,1227,red,red,,blue,red,0,0,0,2,1,2,1,0,,2,1,,,,,,red,549898,,,,1,,,0,blue,391368,red,1044508,,,,,0,1,,,red,713525,red,1074661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440645300,1592,red,blue,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420984499,1610,red,blue,red,red,blue,0,1,2,0,1,3,1,0,0,3,2,1,,,,,blue,686372,red,,,1,,,0,,,red,1105468,red,1426794,red,1311759,,,,,,,blue,1140125,,,,,,,blue,769858,,,,,,,,,,,,,,,,,red,432369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408794805,1403,blue,blue,blue,blue,blue,0,0,2,0,2,1,2,,1,1,,0,,,,,blue,608506,,,,0,,,1,,,,,,,,,1,0,blue,442585,,,blue,1126522,,,,,,,red,761478,blue,1081332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437368500,1203,blue,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434878137,1530,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426489523,1451,blue,blue,blue,blue,blue,1,0,2,0,2,1,2,0,1,1,1,0,,,,,blue,604468,blue,,,,,,,,,,,,,blue,1252660,1,0,,,,,blue,1015438,,,,,,,,,,,,,,,blue,1111138,,,,,,,red,785127,blue,446833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417969851,1333,blue,blue,blue,red,blue,0,0,2,0,0,3,0,0,0,3,1,1,,,,,blue,575194,,,,0,,,1,,,red,1022370,,,,,,,,,,,blue,976421,,,,,,,red,697874,,,,,,,,,,,,,,,,,red,364959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411678393,1583,red,red,red,red,blue,0,1,2,0,0,4,0,0,,4,1,,red,329727,,,blue,666769,red,,,0,,,2,,,,,,,red,1267469,0,1,,,red,648659,blue,1048462,red,967096,red,1296738,,,,,,,,,,,,,,,red,1296738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3308393662,943,red,red,red,red,red,0,0,0,1,0,2,0,,0,2,,1,,,red,818381,red,625792,,,,0,,,1,red,467395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434747072,1018,red,red,red,red,blue,0,0,1,0,0,2,0,,0,2,,1,,,red,737238,blue,589237,,,,,,,,,,,,,,,,0,1,red,388761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408663744,1291,blue,blue,,blue,red,0,0,0,1,2,1,2,1,0,1,0,1,blue,436651,red,780789,red,654337,,,,1,,,0,,,,,,,,,,,,,,,,,blue,1099276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370915011,981,blue,red,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432947700,1006,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446936773,2351,red,red,red,blue,blue,1,1,1,0,3,4,3,1,1,4,0,0,,,,,blue,1150437,blue,,,1,,,4,,,,,,,blue,1817286,,,,,,,,,red,1023610,red,1339662,,,,,,,,,,,,,,,red,2273538,blue,1650718,blue,655245,blue,324562,,,red,2249393,,,,,,,,,,,,,red,1964406,,,,,,,,,red,2273538,,,,,,,red
3402765509,925,red,red,,red,blue,0,0,1,1,0,2,0,,,2,,,,,,,blue,519898,,,,0,,,1,red,488547,,,,,,,0,1,,,red,815562,red,898965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436582085,1139,blue,blue,blue,blue,,1,0,0,0,1,2,1,0,,2,1,,,,,,,,blue,,,1,,,0,blue,557315,,,,,blue,1065282,0,1,,,,,,,,,,,,,,,,,,,,,red,974777,,,,,,,red,726613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3324777675,2228,red,red,red,red,red,0,1,0,1,4,2,4,,0,2,,1,,,red,820937,red,712851,red,,,0,,,1,red,476925,,,,,red,1740953,4,0,,,,,,,,,,,,,,,,,,,blue,2177931,blue,1187931,blue,1499702,,,,,,,,,,,,,blue,1862049,blue,2177931,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3376420046,1985,blue,blue,blue,red,,2,0,0,0,3,1,3,0,1,1,1,0,red,662486,blue,1054690,,,blue,,,,,,,,,,,,,blue,1516745,2,0,,,,,,,,,,,,,,,,,,,,,blue,1406542,blue,1731678,,,,,,,,,,,blue,1901846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448509648,1598,blue,red,,blue,red,0,0,1,1,2,1,2,1,1,1,0,0,blue,625091,,,red,600252,,,,0,,,1,,,,,,,,,,,,,,,blue,1132941,,,,,,,red,942588,blue,1329435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418887376,1628,blue,blue,blue,red,blue,1,0,2,0,1,2,1,0,0,2,1,1,,,,,blue,713348,blue,,,1,,,0,,,red,1378619,,,blue,1588252,,,,,,,blue,1126883,,,,,,,blue,1047694,,,,,,,,,,,,,,,,,red,718536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394114770,1574,blue,red,red,blue,red,1,0,0,1,3,0,3,1,1,0,0,0,,,,,red,1012509,blue,,,1,,,0,blue,552872,,,,,blue,1536410,,,,,,,,,,,,,,,,,blue,1344306,,,,,,,,,,,,,blue,1016407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409843412,2398,blue,blue,blue,red,blue,3,0,1,0,3,3,3,2,,3,2,,,,,,blue,664269,blue,,,1,,,0,,,blue,1139824,red,1460015,blue,1253704,0,1,red,393159,,,,,,,,,,,blue,775046,,,,,,,,,,,,,,,,,,,,,blue,1636217,,,,,red,1826330,blue,2136475,blue,2274863,,,,,,,,,,,,,,,,,,,,,
3422164180,1287,red,red,red,red,,0,1,0,0,0,4,0,0,0,4,1,1,,,,,,,red,,,,,,,,,,,,,red,1079930,0,2,,,,,,,,,,,,,,,,,,,red,966599,red,760119,red,966599,,,,,red,588916,red,402565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3349026007,1653,red,red,red,red,blue,0,1,1,1,0,4,0,0,0,4,2,1,,,red,901740,blue,566260,red,,,,red,1524479,,,,red,1218013,red,1524479,red,1256127,0,1,red,549218,,,red,991193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3340375259,980,red,red,,red,red,0,0,0,1,0,2,0,,0,2,,1,,,red,812084,red,629553,,,,0,,,1,red,384025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431863515,1996,red,blue,red,blue,red,0,2,1,1,4,1,4,1,2,1,0,1,blue,432758,,,red,571290,red,,,1,,,0,,,,,,,red,1262854,,,,,,,blue,988530,,,,,blue,1735425,blue,797118,blue,1110456,red,1422093,,,,,,,,,,,,,,,blue,1735425,red,1704109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3447330013,1252,blue,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417969887,2319,blue,red,red,red,red,1,2,0,1,3,3,3,0,0,3,1,1,red,373001,red,746520,red,854667,red,,,,,,,,,,,,,red,1222817,3,1,,,,,,,,,,,,,,,,,,,,,blue,1086848,red,1400847,,,,,,,,,,,red,1757214,blue,1714410,blue,2111525,,,,,blue,2171226,,,,,,,,,,,,,,,,,,,,,
3437892837,1208,red,red,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346797803,2693,red,blue,red,blue,red,2,2,0,1,2,4,1,1,0,4,0,1,blue,764080,red,1075477,red,1012054,red,blue,2485218,0,,,3,,,,,,,red,1292760,,,,,,,,,red,1450325,red,1791935,,,,,,,,,,,,,,,red,2103558,red,2103558,,,,,,,blue,1801021,,,,,,,,,red,2184938,,,,,,,,,blue,2566215,,,,,,,,,,,red
3436319982,1063,blue,blue,blue,red,blue,0,0,1,0,2,1,2,1,,1,0,,,,,,blue,900032,,,,1,,,0,,,,,,,,,0,1,red,343666,,,,,blue,992437,,,,,,,,,,,,,,,,,,,,,blue,661831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421902063,1275,red,red,,red,red,0,0,0,1,0,2,0,0,0,2,1,1,,,,,red,657465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,953301,red,584243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405911281,1969,blue,blue,blue,red,blue,2,0,2,0,1,4,1,1,,4,2,,,,,,blue,578002,blue,,,0,red,1836998,1,,,blue,1163552,red,1501196,blue,1405489,0,1,red,436121,,,blue,1025398,,,,,,,red,783394,,,,,,,,,,,,,,,,,,,,,blue,1921485,,,,,red,1836998,,,,,,,,,,,,,,,,,,,,,,,,,red
3428062450,1638,red,blue,red,blue,blue,0,1,2,0,2,2,2,0,1,2,1,0,,,,,blue,594849,red,,,1,,,1,,,,,,,red,1474013,,,,,,,blue,1110841,blue,1017840,red,1365757,,,,,,,,,,,,,,,,,,,red,692132,blue,375615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442218231,1704,blue,blue,blue,blue,blue,1,0,2,0,4,0,4,2,,0,0,,,,,,blue,740255,blue,,,1,blue,1685399,0,blue,676245,blue,1345931,blue,1685399,blue,1348738,1,0,,,blue,988135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3434222840,1291,red,red,red,red,blue,0,0,1,0,0,3,0,0,0,3,1,1,red,369500,red,707375,blue,797485,,,,0,,,1,,,,,,,,,,,,,,,,,red,1034375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366589689,911,red,red,red,red,red,0,0,0,1,0,2,0,0,0,2,1,1,,,,,red,822792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,686213,red,360674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427013885,1091,blue,red,blue,blue,,1,0,0,0,1,2,1,,0,2,,1,,,red,707372,,,blue,,,1,,,0,blue,493212,,,,,blue,970771,0,1,,,,,,,,,,,,,,,,,,,,,red,896686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444708609,1795,blue,red,blue,blue,blue,1,0,2,0,2,2,2,0,1,2,1,0,,,,,blue,658434,blue,,,1,,,1,,,,,,,blue,1574298,,,,,,,blue,1171533,red,1097584,blue,1407691,,,,,,,,,,,,,,,,,,,red,749436,blue,393615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422164231,991,red,blue,blue,red,,1,0,0,0,0,1,0,,,1,,,,,,,,,blue,,,,,,,,,,,,,blue,724415,0,1,red,731535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440776458,1371,red,red,,red,red,0,0,0,1,0,3,0,,0,3,,1,,,,,red,1072306,,,,0,,,1,,,,,,,,,0,1,red,616835,,,,,,,,,,,red,957996,red,1272763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438286091,743,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3319010572,1446,blue,red,blue,red,blue,1,0,1,1,2,2,2,,0,2,,1,,,red,661426,blue,683096,blue,,,0,,,1,red,339390,,,,,blue,1291824,2,0,,,,,red,1088479,,,,,,,,,,,,,,,blue,1027406,blue,1349065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444446476,2087,red,blue,red,red,blue,1,0,1,0,0,5,0,0,0,4,1,1,red,698494,red,1042705,blue,741570,blue,red,2058429,,,,,,,,,,,blue,1679918,0,2,,,,,,,,,,,,,,,,,,,red,1681603,red,1369163,red,1681603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3421771022,1906,blue,blue,red,blue,blue,1,1,1,1,3,2,3,,1,2,,2,,,,,blue,636955,red,,,1,,,0,blue,544885,,,,,red,1235475,1,0,,,blue,883616,red,1053131,,,,,,,,,blue,1208487,red,1517645,,,,,,,,,,,,,,,red,1842065,blue,1784604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444708622,1796,blue,red,blue,blue,,1,0,0,0,2,2,2,1,1,2,1,0,,,,,,,blue,,,0,,,1,,,blue,1092537,red,1428750,blue,1404069,,,,,,,,,,,,,,,red,766217,,,,,,,,,,,,,,,,,blue,378068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426096404,1438,red,blue,blue,red,,0,1,0,0,3,2,3,2,1,2,1,0,,,blue,692778,,,red,,,,,,,,,blue,979260,red,1168099,red,1144450,0,1,red,527558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,1343729,,,,,,,,,,,,,,,,,,,,,,,,,
3430946070,2051,red,blue,red,red,blue,0,1,2,0,2,3,2,,2,3,,1,,,,,blue,531511,red,,,0,,,1,red,363763,,,,,red,1605383,0,1,,,red,702437,blue,1028287,,,,,,,,,blue,1025776,red,1379968,,,,,,,,,,,,,,,blue,1737462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430683927,547,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407222042,1158,red,blue,,red,blue,0,0,1,1,0,2,0,0,,2,1,,,,,,blue,697994,,,,0,,,1,red,623651,,,,,,,,,,,,,red,1084639,,,,,,,,,,,,,,,,,,,,,,,red,950081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405387036,842,blue,red,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435402525,1029,red,red,red,red,,0,0,0,0,0,4,0,,0,4,,1,,,red,649655,,,,,,0,,,2,,,,,,,,,0,1,red,470659,,,,,red,833018,red,1007975,,,,,,,,,,,,,,,red,1007975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3384677660,1312,red,blue,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445757215,803,blue,red,blue,red,,1,0,0,0,0,2,0,0,,2,1,,,,,,,,blue,,,0,,,1,red,504871,,,,,blue,688665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,685493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447199008,1287,red,blue,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437499677,1378,red,red,,red,red,0,1,0,1,0,3,0,0,,3,1,,,,,,red,657558,red,,,0,,,1,red,412532,,,,,red,1292420,0,1,,,,,,,,,,,,,,,,,,,,,red,1085602,,,,,,,red,732024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431863588,1764,blue,red,blue,blue,blue,1,0,1,1,4,1,4,3,,1,0,,,,,,blue,518299,blue,,,0,blue,1736313,1,,,blue,1059461,blue,1428012,blue,1563368,1,0,blue,389417,,,red,947886,,,,,,,red,749332,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,1736313,,,,,,,,,,,,,,,,,,,,,,,,,blue
3434353958,1073,blue,blue,,blue,blue,0,0,1,0,1,1,1,,,1,,,,,,,blue,847427,,,,1,,,0,blue,717548,,,,,,,0,1,,,red,1043877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286504743,1558,red,red,red,red,red,1,0,0,2,0,4,0,,0,4,,2,,,,,red,563506,blue,,,0,,,1,,,,,,,blue,1320025,0,1,red,353620,,,red,963783,,,,,red,1350419,red,683700,red,1013969,red,1350419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3432650024,2079,red,red,red,blue,,0,0,0,0,3,2,3,1,1,2,2,0,,,blue,840964,,,,,,,,,,,,red,1166244,blue,1494445,,,1,0,blue,517195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,1799926,,,,,,,,,,,,,,,,,,,,,,,,,
3441562920,997,red,red,,red,red,0,0,0,1,0,2,0,0,,2,1,,,,,,red,770713,,,,0,,,1,red,587340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,917873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422819626,2440,red,blue,red,blue,blue,2,0,1,0,4,2,4,2,1,2,2,0,,,blue,786367,blue,966696,blue,,,1,blue,2054622,0,blue,397944,red,1107888,blue,1414379,blue,1361658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,2103723,,,,,red,1744847,blue,2054622,,,,,,,,,,,,,,,,,,,,,,,blue
3373798698,1355,red,red,,red,,0,0,0,0,0,3,0,,0,3,,1,,,,,,,,,,0,,,1,red,503202,,,,,,,0,1,,,red,884861,,,,,,,,,,,red,1230652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442873645,2136,blue,blue,blue,blue,blue,1,1,2,0,4,1,4,1,,1,0,,,,,,blue,709775,red,,,2,,,1,,,,,,,red,1305901,1,0,blue,454437,,,blue,1177733,blue,1082340,red,1389281,,,,,,,,,,,,,,,blue,1724679,blue,1724679,blue,769957,,,,,blue,1827489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3440514353,1318,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430946097,1206,blue,blue,blue,blue,,0,0,0,0,2,0,2,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,854364,blue,463256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446543669,2326,red,red,red,red,blue,1,1,1,0,1,4,1,0,0,4,1,1,,,,,blue,689086,blue,,,,,,,,,,,,,blue,1482953,1,2,,,,,,,,,,,,,,,,,,,red,1929004,blue,1278469,red,1589148,,,,,red,962605,red,582114,,,red,1860122,red,1929004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3403814198,1295,red,red,red,red,,0,0,0,0,0,3,0,0,,3,1,,red,617850,,,,,,,,0,,,1,,,,,,,,,0,1,,,,,,,,,,,,,red,948788,,,,,,,red,1263500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426096440,962,blue,red,blue,blue,,0,0,0,0,3,1,3,1,1,1,1,0,,,blue,460408,,,,,,1,,,0,blue,281423,red,744055,blue,953654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391886650,975,blue,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420853564,1807,blue,blue,blue,red,blue,1,0,2,0,3,2,3,3,,2,0,,,,,,blue,542938,blue,,,0,,,1,red,371961,blue,1111423,blue,1430855,blue,1369408,0,1,,,red,745921,blue,936199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,1750839,,,,,,,,,,,,,,,,,,,,,,,,,
3444708670,1641,blue,blue,blue,blue,blue,1,0,1,0,4,0,4,2,,0,0,,,,,,blue,922050,blue,,,1,blue,1366155,0,blue,357044,blue,1040881,blue,1366155,blue,1502792,1,0,,,blue,714158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3443791166,837,blue,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366589760,1991,blue,blue,red,blue,blue,1,0,1,1,4,1,4,,2,1,,1,,,,,blue,713670,blue,,,1,,,0,blue,460336,,,,,blue,1576223,1,0,,,blue,928711,red,1128584,,,,,blue,1932034,,,red,1310634,blue,1623038,,,,,,,,,,,,,,,blue,1932034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3442218305,767,red,red,red,,red,0,0,0,1,0,0,,,,,,,,,,,red,614996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438155073,896,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424523589,1561,blue,red,blue,blue,red,1,0,1,1,4,0,4,1,,0,0,,,,,,red,560075,blue,,,1,,,0,blue,384089,,,,,blue,1445768,2,0,,,,,blue,982937,,,,,,,,,,,,,blue,1359206,blue,1034136,blue,1359206,,,,,blue,716327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3432256839,1823,blue,blue,blue,blue,blue,1,0,2,0,4,0,4,,1,0,,0,,,blue,1041468,blue,633659,blue,,,1,,,0,blue,612048,,,,,blue,1654706,2,0,,,,,blue,1148319,,,,,,,,,,,,,blue,1715585,blue,1367989,blue,1715585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3432518985,1193,blue,blue,,blue,blue,0,0,1,0,3,0,3,1,1,0,0,0,blue,480599,blue,817666,blue,627493,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,blue,1141237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427931465,1703,blue,red,blue,blue,red,1,0,1,1,4,0,4,,1,0,,0,,,blue,779114,red,517045,blue,,,2,,,0,,,,,,,blue,1588446,1,0,blue,461626,,,blue,914172,blue,1091217,blue,1458670,,,,,,,,,,,,,,,blue,1458670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
